InfrastructureID,Date,Time,Observers,Segment,TreeNumber,CommonName,Genus,Species,DBH,Comments
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,24,Hackberry,Celtis,occidentalis,14,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,25,Serviceberry,Amelanchier,arborea,5.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,26,Serviceberry,Amelanchier,arborea,5.8,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,27,Serviceberry,Amelanchier,arborea,5.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,28,Hackberry,Celtis,occidentalis,7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,29,Ironwood,Ostrya,virginiana,3.6,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,30,Honey Locust,Gleditsia,triacanthos,5.3,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,31,Ironwood,Ostrya,virginiana,3.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,32,Serviceberry,Amelanchier,arborea,6.4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,33,Tatarian Maple,Acer,tataricum,5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,34,Ironwood,Ostrya,virginiana,3,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,35,Serviceberry,Amelanchier,arborea,5.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,36,Buckthorn,Rhamnus,catharticus,5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,37,Buckthorn,Rhamnus,catharticus,4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,38,Tatarian Maple,Acer,tataricum,6.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,39,Tatarian Maple,Acer,tataricum,3.8,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,40,Serviceberry,Amelanchier,arborea,5.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,41,Serviceberry,Amelanchier,arborea,4.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,42,Tatarian Maple,Acer,tataricum,"3,8+2,6",
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,43,Serviceberry,Amelanchier,arborea,5.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,44,Hackberry,Celtis,occidentalis,5.8,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,45,Serviceberry,Amelanchier,arborea,7.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,46,Honey Locust,Gleditsia,triacanthos,"3,5+2,8",
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,47,Tatarian Maple,Acer,tataricum,3.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,48,Tatarian Maple,Acer,tataricum,"3,2+3,2",
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,49,Serviceberry,Amelanchier,arborea,5.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,50,Serviceberry,Amelanchier,arborea,6.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,51,Honey Locust,Gleditsia,triacanthos,4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,52,Serviceberry,Amelanchier,arborea,5.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,53,Serviceberry,Amelanchier,arborea,5.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,54,Honey Locust,Gleditsia,triacanthos,4.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,55,Hackberry,Celtis,occidentalis,7.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,56,Serviceberry,Amelanchier,arborea,4.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,57,Honey Locust,Gleditsia,triacanthos,5.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,58,Tatarian Maple,Acer,tataricum,4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,59,Serviceberry,Amelanchier,arborea,5.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,60,Serviceberry,Amelanchier,arborea,5.4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,61,Honey Locust,Gleditsia,triacanthos,4.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,62,Serviceberry,Amelanchier,arborea,5.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,63,Ginkgo,Ginkgo,biloba,2.3,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,64,Mulberry,Morus,,4.4,Which one?
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,65,Mulberry,Morus,,"4,5+2,2",Which one?
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,66,Mulberry,Morus,,2.2,Which one?
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,67,Mulberry,Morus,,2.8,Which one?
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,68,Mulberry,Morus,,3.9,Which one?
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,69,Hackberry,Celtis,occidentalis,4.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,70,Honey Locust,Gleditsia,triacanthos,3.6,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,71,Hackberry,Celtis,occidentalis,5.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,72,Hackberry,Celtis,occidentalis,3.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,73,Hackberry,Celtis,occidentalis,3.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,74,Serviceberry,Amelanchier,arborea,6,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,75,Tatarian Maple,Acer,tataricum,"4,4+2,9",
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,76,Serviceberry,Amelanchier,arborea,6.4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,77,Serviceberry,Amelanchier,arborea,6.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,78,Tatarian Maple,Acer,tataricum,4.8,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,79,Serviceberry,Amelanchier,arborea,5.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,80,Tatarian Maple,Acer,tataricum,"2,8+3,2",
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,81,Hackberry,Celtis,occidentalis,5.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,82,Serviceberry,Amelanchier,arborea,5.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,83,Manitoba Maple,Acer,negundo,24.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,84,Serviceberry,Amelanchier,arborea,5.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,85,Norway Maple,Acer,platanoides,"12,9+10",
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,1,Silver Maple,Acer,saccharinum,23.9,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,2,Red Maple,Acer,rubrum,33.8,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,3,Japanese Lilac,Syringa,reticulata,11.2,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,4,Silver Maple,Acer,saccharinum,29.1,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,5,Honey Locust,Gleditsia,triacanthos,15.4,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,6,Red Maple,Acer,rubrum,38.6,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,7,Red Maple,Acer,rubrum,26.3,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,8,Red Maple,Acer,rubrum,24.2,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,9,Honey Locust,Gleditsia,triacanthos,9.9,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,10,Red Maple,Acer,rubrum,36.4,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,11,Red Maple,Acer,rubrum,28.8,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,12,Manitoba Maple,Acer,negundo,23.4,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,13,Silver Maple,Acer,saccharinum,28.4,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,14,Red Maple,Acer,rubrum,31.9,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,15,Red Maple,Acer,rubrum,30.1,
SS-VSMPE-19,06/19/2023,12:30,"AZ,IR",NA,16,Norway Maple,Acer,platanoides,13.7,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,1,Siberian Elm,Ulmus,pumila,40.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,2,Hackberry,Celtis,occidentalis,1.7,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,3,Hackberry,Celtis,occidentalis,1.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,4,Hackberry,Celtis,occidentalis,1.6,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,5,Siberian Elm,Ulmus,pumila,12.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,6,Siberian Elm,Ulmus,pumila,20.6,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,7,Freeman Maple,Acer,freemanii,9.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,8,Honey Locust,Gleditsia,triacanthos,7.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,9,Japanese Lilac,Syringa,reticulata,4.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,10,Serviceberry,Amelanchier,arborea,6.8,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,11,Ohio Buckeye,Aesculus,glabra,5.2,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,12,Frontier Elm,Ulmus,frontier,9.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,13,Frontier Elm,Ulmus,frontier,7+4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,14,Manitoba Maple,Acer,negundo,9.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,15,Honey Locust,Gleditsia,triacanthos,7.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,16,Frontier Elm,Ulmus,frontier,1.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,17,Frontier Elm,Ulmus,frontier,11.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,18,Serviceberry,Amelanchier,arborea,9.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,19,Honey Locust,Gleditsia,triacanthos,8.7,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,20,Ohio Buckeye,Aesculus,glabra,8.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,21,Hackberry,Celtis,occidentalis,10.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,22,Green Ash,Fraxinus,pennsylvanica,4.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,23,Ginkgo,Ginkgo,biloba,6,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,24,Manitoba Maple,Acer,negundo,2.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,25,Serviceberry,Amelanchier,arborea,9.2,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,26,Manitoba Maple,Acer,negundo,1.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,27,Manitoba Maple,Acer,negundo,8.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,28,Manitoba Maple,Acer,negundo,10.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,29,Manitoba Maple,Acer,negundo,"7,8+6,5+6,5",
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,30,Green Ash,Fraxinus,pennsylvanica,7.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,31,Freeman Maple,Acer,freemanii,12.2,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,32,Freeman Maple,Acer,freemanii,2.8,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,33,Freeman Maple,Acer,freemanii,3.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,34,Freeman Maple,Acer,freemanii,3.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,35,Manitoba Maple,Acer,negundo,2.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,36,Manitoba Maple,Acer,negundo,1.8,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,37,Manitoba Maple,Acer,negundo,1.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,38,Freeman Maple,Acer,freemanii,10,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,39,Serviceberry,Amelanchier,arborea,"4,3+4,7+3,9",
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,40,Hackberry,Celtis,occidentalis,8.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,41,Freeman Maple,Acer,freemanii,11.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,42,Ohio Buckeye,Aesculus,glabra,5.8,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,43,Honey Locust,Gleditsia,triacanthos,9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,44,Manitoba Maple,Acer,negundo,3.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,45,Hackberry,Celtis,occidentalis,8.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,46,Freeman Maple,Acer,freemanii,10,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,47,Serviceberry,Amelanchier,arborea,7.7,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,48,Ginkgo,Ginkgo,biloba,4.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,49,Manitoba Maple,Acer,negundo,3.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,50,Honey Locust,Gleditsia,triacanthos,8.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,51,Manitoba Maple,Acer,negundo,3.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,52,Japanese Lilac,Syringa,reticulata,4.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,53,Manitoba Maple,Acer,negundo,2.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,54,Hackberry,Celtis,occidentalis,7.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,55,Ohio Buckeye,Aesculus,glabra,6.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,56,Honey Locust,Gleditsia,triacanthos,"3,1+3,1",
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,57,Honey Locust,Gleditsia,triacanthos,4.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,58,Honey Locust,Gleditsia,triacanthos,4.7,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,59,Manitoba Maple,Acer,negundo,1.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,60,Manitoba Maple,Acer,negundo,1.6,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,61,Ginkgo,Ginkgo,biloba,3.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,62,Frontier Elm,Ulmus,frontier,"1,6+2",
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,63,Manitoba Maple,Acer,negundo,1.5,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,64,Manitoba Maple,Acer,negundo,1.8,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,65,Bigtoothed Aspen,Populus ,grandidentata,3.6,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,66,Manitoba Maple,Acer,negundo,1.7,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,67,Manitoba Maple,Acer,negundo,1.3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,68,Honey Locust,Gleditsia,triacanthos,9.2,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,69,Honey Locust,Gleditsia,triacanthos,3,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,70,Honey Locust,Gleditsia,triacanthos,3.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,71,Serviceberry,Amelanchier,arborea,5.1,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,72,Freeman Maple,Acer,freemanii,8.9,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,73,Manitoba Maple,Acer,negundo,2.4,
RV-VSMPE-17,06/19/2023,13:36,"AZ,IR",1,74,Manitoba Maple,Acer,negundo,2.6,
SS-VSMPE-17,06/19/2023,13:30,"AZ,IR",NA,NA,NA,NA,NA,NA,No trees
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",1,1,Green Ash,Fraxinus,pennsylvanica,1,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",1,2,Mulberry,Morus,,1.8,Which one?
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",1,3,Buckthorn,Rhamnus,catharticus,1,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",1,4,Buckthorn,Rhamnus,catharticus,1,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",2,5,Morton Glossy Elm,Ulmus,'Morton Glossy',2.7,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",2,6,Morton Glossy Elm,Ulmus,'Morton Glossy',1.8,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",2,7,Hackberry,Celtis,occidentalis,"1,5+1",
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",2,8,Tatarian Maple,Acer,tataricum,2.2,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",2,9,Tatarian Maple,Acer,tataricum,2.4,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,10,Green Ash,Fraxinus,pennsylvanica,2,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,11,Siberian Elm,Ulmus,pumila,39,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,12,Green Ash,Fraxinus,pennsylvanica,1.8,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,13,Green Ash,Fraxinus,pennsylvanica,3.7,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,14,Green Ash,Fraxinus,pennsylvanica,1.9,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,15,Green Ash,Fraxinus,pennsylvanica,4.9,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,16,Green Ash,Fraxinus,pennsylvanica,2.6,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,17,Siberian Elm,Ulmus,pumila,1.4,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,18,Manitoba Maple,Acer,negundo,25,
RV-VSMPE-13,06/19/2023,14:40,"AZ,IR",3,19,Siberian Elm,Ulmus,pumila,20.2,
SS-VSMPE-13,06/19/2023,14:30,"AZ,IR",NA,1,Discovery Elm,Ulmus,davidiana 'Discovery',4.1,
SS-VSMPE-13,06/19/2023,14:30,"AZ,IR",NA,2,Green Ash,Fraxinus,pennsylvanica,40.5,
SS-VSMPE-13,06/19/2023,14:30,"AZ,IR",NA,3,Crabapple,Malus,,11.1,Which one?
SS-VSMPE-13,06/19/2023,14:30,"AZ,IR",NA,4,Green Ash,Fraxinus,pennsylvanica,4.2,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,1,Manitoba Maple,Acer,negundo,1.8,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,2,Manitoba Maple,Acer,negundo,1.3,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,3,Manitoba Maple,Acer,negundo,1.4,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,4,Hackberry,Celtis,occidentalis,3,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,5,Pin Cherry,Prunus,pensylvanica,1.4,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,6,Hackberry,Celtis,occidentalis,3.9,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,7,Hackberry,Celtis,occidentalis,4.3,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,8,Hackberry,Celtis,occidentalis,4.5,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,9,Manitoba Maple,Acer,negundo,10.9,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,10,Hackberry,Celtis,occidentalis,"15,2+19",
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,11,Red Maple,Acer,rubrum,4,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,12,Eastern Cottonwood,Populus,deltoides,1.5,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,13,Buckthorn,Rhamnus,catharticus,"2,2+1,6",
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,14,Hackberry,Celtis,occidentalis,7.8,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,15,Hackberry,Celtis,occidentalis,2,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,16,Manitoba Maple,Acer,negundo,12,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,17,Manitoba Maple,Acer,negundo,4.2,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,18,Manitoba Maple,Acer,negundo,4.5,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,19,Manitoba Maple,Acer,negundo,4.8,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,20,Manitoba Maple,Acer,negundo,"3,5+2,7",
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,21,Hackberry,Celtis,occidentalis,3.6,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,22,Hackberry,Celtis,occidentalis,12.6,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,23,Manitoba Maple,Acer,negundo,5,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,24,Manitoba Maple,Acer,negundo,6,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,25,Manitoba Maple,Acer,negundo,2.8,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,26,Buckthorn,Rhamnus,catharticus,"10,9+4,6+4,5",
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,27,Hackberry,Celtis,occidentalis,8,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,28,Tatarian Maple,Acer,tataricum,3.2,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,29,Manitoba Maple,Acer,negundo,4.9,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,30,Manitoba Maple,Acer,negundo,5.7,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,31,Mountain Ash,Sorbus,aucuparia,3.2,
RV-VSMPE-16,06/19/2023,15:15,"AZ,IR",1,32,Tatarian Maple,Acer,tataricum,2.9,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,1,Freeman Maple,Acer,freemanii,18.6,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,2,Honey Locust,Gleditsia,triacanthos,14,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,3,Freeman Maple,Acer,freemanii,14.9,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,4,Crabapple,Malus,,"7,1+4,8+4",Which one?
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,5,Miyabe Maple,Acer,miyabei,18.3,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,6,Honey Locust,Gleditsia,triacanthos,11.5,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,7,Prospector's Elm,Ulmus,davidiana 'Prospector',21.4,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,8,Japanese Lilac,Syringa,reticulata,28.5,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,9,Amur Cork Tree,Phellodendron,amurense,13.2,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,10,Freeman Maple,Acer,freemanii,18.5,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,11,Miyabe Maple,Acer,miyabei,17.8,
SS-VSMPE-16,06/19/2023,15:35,"AZ,IR",NA,12,Amur Maackia,Maackia,amurensis,6.7,
RV-VSMPE-12,06/20/2023,09:30,"AZ,IR",1,NA,NA,NA,NA,NA,No trees
RV-VSMPE-12,06/20/2023,09:30,"AZ,IR",2,1,Green Ash,Fraxinus,pennsylvanica,5.8,
RV-VSMPE-12,06/20/2023,09:30,"AZ,IR",2,2,Sour Cherry,Prunus,cerasus,"2,2+2,5",
RV-VSMPE-12,06/20/2023,09:30,"AZ,IR",3,NA,NA,NA,NA,NA,No trees
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,1,Green Ash,Fraxinus,pennsylvanica,37,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,2,Green Ash,Fraxinus,pennsylvanica,44.2,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,3,Silver Maple,Acer,saccharinum,33.2,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,4,Silver Maple,Acer,saccharinum,36,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,5,White Ash,Fraxinus,americana,32.1,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,6,Green Ash,Fraxinus,pennsylvanica,48.2,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,7,Honey Locust,Gleditsia,triacanthos,14.6,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,8,Green Ash,Fraxinus,pennsylvanica,28.4,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,9,Green Ash,Fraxinus,pennsylvanica,35.2,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,10,Green Ash,Fraxinus,pennsylvanica,55.5,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,11,Silver Maple,Acer,saccharinum,67.9,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,12,Silver Maple,Acer,saccharinum,82.8,
SS-VSMPE-12,06/20/2023,09:20,"AZ,IR",NA,13,Tatarian Maple,Acer,tataricum,9,
RV-VSMPE-14,06/20/2023,10:10,"AZ,IR",1,1,Pioneer Elm,Ulmus,hollandica,"9,8+10,3",
RV-VSMPE-14,06/20/2023,10:10,"AZ,IR",1,2,Eastern White Cedar,Thuja ,occidentalis,3.8,
SS-VSMPE-14,06/20/2023,10:15,"AZ,IR",NA,1,Green Ash,Fraxinus,pennsylvanica,21.6,
SS-VSMPE-14,06/20/2023,10:15,"AZ,IR",NA,2,Green Ash,Fraxinus,pennsylvanica,22.3,
SS-VSMPE-14,06/20/2023,10:15,"AZ,IR",NA,3,Green Ash,Fraxinus,pennsylvanica,36.1,
